Date,BP,CVX,MRO,NRG,UAL,VLO,XLE,XOM
2013-05-31,0.46706533030308706,0.610552772331521,0.7853737987165841,0.5516649546194992,0.2651701511849297,0.20694428280155813,0.5931691278115101,0.6898625965187267
2013-06-07,0.4654527808316967,0.6215511227744132,0.7778405107565398,0.5884836251014016,0.29398984538798867,0.20186363219313785,0.6001648361832992,0.7099809370843616
2013-06-14,0.4275632119283358,0.5834160866919881,0.7755226030621853,0.5442301824593534,0.27226645779774317,0.17745978896156106,0.5592664326441703,0.6682801719230739
2013-06-21,0.43025036883207324,0.5912280434611593,0.7995713631432433,0.5888377353454097,0.275162923958701,0.17129639766715699,0.5632127757371328,0.6832777583966602
2013-06-28,0.4141271356049091,0.595031390679236,0.8010203233102713,0.573260394852209,0.27328021588528806,0.16046874912844555,0.5762809416415484,0.6982753448702465
2013-07-05,0.4506733449099568,0.6432399425707266,0.8430332598149588,0.5882475644634297,0.26763213511182415,0.16754837403239392,0.6207995312255412,0.7454633480558656
2013-07-12,0.45524162107308797,0.6607139349085841,0.8468000637102386,0.6032347340746502,0.32049240721260497,0.1648831587536992,0.6409859925377257,0.7610098217171019
2013-07-19,0.4815766706195267,0.6842527218139044,0.8482482562840299,0.6182219036858709,0.31774073467106534,0.1769599873847495,0.6517102351131567,0.7765562953783377
2013-07-26,0.44919560922866053,0.6601485885838078,0.8691101291603553,0.6022905686709639,0.33236784461301405,0.18020837378433474,0.6624344776885878,0.7355871692151928
2013-08-02,0.4168145478377946,0.6360444553537113,0.8275316184447536,0.600130496182514,0.3251267154162656,0.18828742783311758,0.6458526468306891,0.7182111950417335
2013-08-09,0.43104590150575983,0.6070579018856225,0.7859531077291522,0.5823506902642441,0.25691526390063646,0.17912549775818193,0.6227817462452845,0.6520021464024771
2013-08-16,0.42124563929731507,0.5969557933065891,0.7517632576145248,0.5812841935293489,0.25706010096682974,0.18136907040763905,0.6159333668724385,0.6414151329478576
2013-08-23,0.4411186363906118,0.6185126197429279,0.7883473269844843,0.5681270306853112,0.23374365047104126,0.17986069455743336,0.6235031622760026,0.6467562610195158
2013-08-30,0.43866882616764846,0.6288765184619259,0.8093252023887503,0.5585261299029127,0.25112237502549606,0.18782149030001055,0.646753952446927,0.6482293203440778
2013-09-06,0.4492859045580374,0.6549931967450259,0.830303077793016,0.5809286560436164,0.279942069228555,0.17064308167012593,0.6663998059511529,0.659832023441378
2013-09-13,0.4599029829484266,0.6710571957037724,0.8431231641728414,0.6321338459574148,0.31035481185489866,0.17089441803103816,0.6869466792733641,0.6837725541854
